fecha_interaccion,canal,pais,cola,motivo_consulta,resuelto_chatbot,transferido_agente,fcr,tiempo_respuesta_seg,aht_seg,csat,nps,funnel_devoluciones,id_sesion
2025-10-29 01:16:57.132072,Web,ES,General,Consultar catálogo,1,0,1,15.62480749562817,42.361032147774345,,5.0,,20639
2025-10-29 01:16:57.132072,Web,MX,General,Consultar catálogo,0,1,1,20.88061578815758,299.0036676284165,,,,20508
2025-10-29 01:20:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,0,13.349150773474427,28.087765773792096,,5.0,,20599
2025-10-29 01:26:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,1,13.232914295345456,56.657809614110704,,5.0,,20747
2025-10-29 01:27:57.132072,App móvil,PT,Entregas,Incidencia de entrega,1,0,1,12.082038944662422,27.967564623085877,,,,20486
2025-10-29 01:41:57.132072,Web,ES,General,Consultar catálogo,1,0,1,19.28679571109533,30.960518924811044,5.0,,,20616
2025-10-29 01:43:57.132072,App móvil,ES,Devoluciones,Devoluciones,0,0,1,13.482583263152474,32.32872155555102,4.583222995688122,,Inicio,20672
2025-10-29 01:45:57.132072,App móvil,PT,General,Consultar catálogo,1,0,1,16.043306884514315,33.62619474923854,5.0,,,20517
2025-10-29 01:45:57.132072,App móvil,ES,Entregas,Incidencia de entrega,0,0,0,7.721999052708344,41.01347649612618,,,,20552
2025-10-29 01:46:57.132072,Voz,MX,Entregas,Incidencia de entrega,0,0,0,16.094136000255578,30.71601992583356,,,,20637
2025-10-29 01:56:57.132072,Email,ES,Entregas,Incidencia de entrega,1,0,0,18.726771187847696,16.857486790278738,5.0,,,20472
2025-10-29 02:00:57.132072,Voz,PT,General,Consultar catálogo,0,1,0,10.079900989329722,214.43260556895936,4.938214267071682,,,20714
2025-10-29 02:01:57.132072,Web,MX,Devoluciones,Devoluciones,0,1,1,16.943940041941428,290.5769298418484,,3.0,Inicio,20757
2025-10-29 02:02:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,1,0,1,11.108760191313854,43.83397913463969,,7.0,,20458
2025-10-29 02:03:57.132072,Web,ES,General,Consultar catálogo,1,0,1,17.285059846205222,50.91806278084981,,2.0,,20701
2025-10-29 02:06:57.132072,Email,ES,Entregas,Incidencia de entrega,1,0,1,22.39352319533718,34.9495052416426,4.901153831996708,,,20560
2025-10-29 02:07:57.132072,App móvil,PT,Entregas,Incidencia de entrega,1,0,1,14.118083581046758,24.160030460142067,,,,20735
2025-10-29 02:07:57.132072,App móvil,ES,General,Estado de pedido,0,0,0,16.99913768363454,54.905434884291616,4.110160217233352,,,20638
2025-10-29 02:08:57.132072,Web,ES,Devoluciones,Devoluciones,1,0,1,16.31493974488045,40.93964514163997,5.0,9.0,Inicio,20574
2025-10-29 02:14:57.132072,WhatsApp Business,MX,Devoluciones,Devoluciones,0,1,1,9.94538879481685,345.82074402119525,5.0,,Inicio,20634
2025-10-29 02:16:57.132072,WhatsApp Business,PT,Devoluciones,Devoluciones,0,0,0,12.635656597561535,31.67225084475158,,,Inicio,20553
2025-10-29 02:16:57.132072,WhatsApp Business,PT,Devoluciones,Devoluciones,0,1,0,23.08596575348764,89.85075458046185,4.528665232997123,,Inicio,20737
2025-10-29 02:17:57.132072,Email,ES,General,Estado de pedido,1,0,1,11.153816650831091,67.51208817999814,4.603383891472264,,,20578
2025-10-29 02:18:57.132072,Email,ES,Devoluciones,Devoluciones,1,0,1,14.485573418527093,45.37993658865602,,,Inicio,20721
2025-10-29 02:21:57.132072,Web,PT,General,Estado de pedido,0,1,0,10.478720447036714,361.7389458191317,3.27890633625643,,,20457
2025-10-29 02:21:57.132072,Web,PT,Entregas,Incidencia de entrega,1,0,1,13.7356821076373,51.8359112167438,,3.0,,20587
2025-10-29 02:22:57.132072,App móvil,PT,General,Estado de pedido,1,0,0,16.21715342832187,45.87148941076213,4.033409106374371,9.0,,20722
2025-10-29 02:23:57.132072,Web,PT,Entregas,Incidencia de entrega,1,0,0,14.31003124892354,56.7685406022347,3.969284899818128,5.0,,20621
2025-10-29 02:24:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,11.411930596922492,33.57831802554199,,,,20711
2025-10-29 02:26:57.132072,App móvil,PT,Devoluciones,Devoluciones,0,1,1,25.322860337041675,299.7722130774561,3.736386984243785,10.0,Inicio,20751
2025-10-29 02:31:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,4.595411822700001,31.09519013945185,3.844635368795205,,,20570
2025-10-29 02:35:57.132072,Email,PT,General,Estado de pedido,1,0,1,22.911791665017407,12.707063672027466,5.0,,,20562
2025-10-29 02:37:57.132072,Web,ES,General,Consultar catálogo,1,0,1,15.570564230564491,5.0,4.725046225804382,,,20461
2025-10-29 02:44:57.132072,WhatsApp Business,ES,General,Cambio de dirección,1,0,1,11.91506101427395,47.97226390442255,4.638369075714939,,,20490
2025-10-29 02:45:57.132072,WhatsApp Business,MX,General,Estado de pedido,1,0,1,18.26821552535169,55.78936923978303,5.0,,,20484
2025-10-29 02:45:57.132072,Web,ES,Entregas,Incidencia de entrega,0,1,1,10.526026143076027,275.5554987151588,,,,20695
2025-10-29 02:49:57.132072,Web,ES,General,Consultar catálogo,1,0,1,22.15790407805768,58.63592061302624,,,,20471
2025-10-29 02:56:57.132072,App móvil,ES,Devoluciones,Devoluciones,1,0,1,21.123398252615036,34.8525905326909,,,Inicio,20518
2025-10-29 02:59:57.132072,Web,MX,Entregas,Incidencia de entrega,0,0,0,13.858931096389767,58.310778666476686,,,,20680
2025-10-29 03:09:57.132072,Voz,PT,Devoluciones,Devoluciones,0,0,0,21.928872135294394,39.20706809495839,3.8268303509053534,5.0,Inicio,20603
2025-10-29 03:46:57.132072,App móvil,PT,General,Estado de pedido,0,1,0,12.16541055781416,86.0595574404183,4.540472057355856,,,20661
2025-10-29 03:47:57.132072,Voz,MX,Devoluciones,Devoluciones,1,0,1,9.632996496153176,30.2193298709957,,,Inicio,20551
2025-10-29 03:53:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,0,0,11.402434963651825,32.50350091388402,3.3107745539451385,,,20713
2025-10-29 03:59:57.132072,Web,ES,Entregas,Incidencia de entrega,0,1,0,10.905596326782884,238.566147969033,,7.0,,20497
2025-10-29 04:07:57.132072,Web,ES,Entregas,Incidencia de entrega,0,0,0,13.41554759336911,15.378751333689618,,,,20576
2025-10-29 04:17:57.132072,Voz,ES,General,Consultar catálogo,0,0,0,10.981735610814914,40.41741606475388,,,,20738
2025-10-29 04:27:57.132072,Web,ES,General,Consultar catálogo,0,0,1,10.366066844470922,50.26343470494031,,,,20547
2025-10-29 04:29:57.132072,Voz,ES,General,Cambio de dirección,1,0,1,20.14275320520364,19.747993465334133,,,,20535
2025-10-29 04:37:57.132072,Email,ES,General,Estado de pedido,1,0,0,16.445693723414045,58.600702912329,,,,20686
2025-10-29 04:45:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,1,0,1,13.487568192190343,68.05900952633496,,,,20478
2025-10-29 04:52:57.132072,App móvil,PT,General,Estado de pedido,1,0,0,22.80696424345063,41.359047364543066,,,,20467
2025-10-29 04:57:57.132072,Web,ES,General,Estado de pedido,0,0,0,18.187619938887963,31.276959267895805,4.019186041634479,,,20710
2025-10-29 04:58:57.132072,App móvil,MX,General,Cambio de dirección,1,0,1,12.58433270621692,54.00571014665916,4.471133599350754,,,20549
2025-10-29 05:00:57.132072,App móvil,MX,General,Consultar catálogo,1,0,1,7.325681095454085,60.60115525299052,3.556457986378382,,,20755
2025-10-29 05:00:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,0,0,22.841535002772872,28.863026244232017,,,,20454
2025-10-29 05:02:57.132072,WhatsApp Business,PT,General,Consultar catálogo,0,0,1,17.82937614921805,47.66701405209772,4.260198869649879,,,20699
2025-10-29 05:04:57.132072,App móvil,ES,General,Estado de pedido,1,0,1,10.774290474929296,47.96359469897408,4.812050117182488,,,20596
2025-10-29 05:09:57.132072,Web,ES,Devoluciones,Devoluciones,0,0,0,17.64878288892344,25.513895165088226,4.192604041365089,,Inicio,20509
2025-10-29 05:16:57.132072,Web,ES,General,Estado de pedido,0,1,1,18.02559256578501,227.6876560275065,,,,20615
2025-10-29 05:34:57.132072,App móvil,ES,General,Estado de pedido,1,0,0,13.08818482927749,26.39373142346781,,,,20583
2025-10-29 05:37:57.132072,App móvil,ES,General,Estado de pedido,0,1,1,11.517569417803124,314.50364755166527,,5.0,,20708
2025-10-29 05:38:57.132072,App móvil,ES,Devoluciones,Devoluciones,0,1,1,8.74437133018155,212.15194137837693,3.0101517756237017,6.0,Inicio,20644
2025-10-29 05:41:57.132072,WhatsApp Business,ES,General,Cambio de dirección,0,1,0,10.27666575073894,249.04952412640893,,,,20685
2025-10-29 05:52:57.132072,App móvil,MX,General,Estado de pedido,1,0,1,13.740279714134,65.4220363212967,,,,20473
2025-10-29 06:05:57.132072,Web,ES,General,Cambio de dirección,0,1,1,13.64822278305546,444.71707289921073,4.9632042961156415,,,20720
2025-10-29 06:06:57.132072,WhatsApp Business,PT,Entregas,Incidencia de entrega,0,1,0,15.267003324031608,201.71335785842592,,,,20512
2025-10-29 06:12:57.132072,WhatsApp Business,ES,General,Cambio de dirección,1,0,1,16.00418770640057,59.1759279714566,4.229675942174178,,,20503
2025-10-29 06:13:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,1,0,1,9.097100677160142,35.17393712621744,,,Inicio,20726
2025-10-29 06:15:57.132072,App móvil,ES,General,Consultar catálogo,1,0,0,8.962278912460215,28.38095774398983,4.979114546637829,,,20493
2025-10-29 06:17:57.132072,App móvil,MX,General,Consultar catálogo,1,0,1,18.40738490789264,18.665381821841784,,,,20573
2025-10-29 06:17:57.132072,Web,ES,General,Estado de pedido,0,1,0,16.388391577897224,225.009679164132,4.215838618856093,,,20511
2025-10-29 06:19:57.132072,Web,ES,General,Estado de pedido,0,1,1,7.459932621786046,290.0796531135646,4.390331925959845,,,20612
2025-10-29 06:20:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,1,0,1,9.975259966003778,55.759923687104845,,5.0,Inicio,20633
2025-10-29 06:29:57.132072,Voz,ES,Devoluciones,Devoluciones,0,0,0,11.199618931424276,29.007951786137006,3.315365935242517,,Inicio,20545
2025-10-29 06:31:57.132072,Web,PT,General,Estado de pedido,1,0,1,11.549006214645452,39.663719857909264,,10.0,,20592
2025-10-29 06:46:57.132072,Voz,ES,General,Consultar catálogo,1,0,1,2.0,47.72121711047378,,,,20525
2025-10-29 06:48:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,1,8.54974779939472,20.288613844619235,4.264705439062645,,,20744
2025-10-29 06:51:57.132072,Voz,ES,Entregas,Incidencia de entrega,0,0,0,18.634053919085574,46.59317194364815,,,,20598
2025-10-29 06:55:57.132072,Web,ES,Entregas,Incidencia de entrega,1,0,1,7.99899015577982,49.068415904019645,4.7124434344937045,4.0,,20676
2025-10-29 06:56:57.132072,Voz,ES,Devoluciones,Devoluciones,0,0,0,12.247996030544066,39.18902592403011,,6.0,Inicio,20655
2025-10-29 06:57:57.132072,Web,MX,Entregas,Incidencia de entrega,0,0,0,7.231116737722708,26.58256390296274,,,,20563
2025-10-29 07:02:57.132072,WhatsApp Business,MX,Devoluciones,Devoluciones,1,0,0,19.29850962114876,24.48286386327696,4.944486874454007,10.0,Inicio,20564
2025-10-29 07:05:57.132072,WhatsApp Business,ES,General,Cambio de dirección,0,1,1,12.134182794831316,255.4850540737993,,3.0,,20496
2025-10-29 07:19:57.132072,Web,PT,Entregas,Incidencia de entrega,1,0,0,15.673954056635436,24.18497309336024,4.210743275138755,,,20495
2025-10-29 07:20:57.132072,App móvil,PT,Devoluciones,Devoluciones,1,0,1,17.270256143275798,35.44042966965768,,,Inicio,20507
2025-10-29 07:22:57.132072,App móvil,MX,General,Estado de pedido,1,0,1,10.42687326695956,32.87689874609081,5.0,,,20739
2025-10-29 07:34:57.132072,Web,MX,General,Consultar catálogo,1,0,0,13.147937345584884,49.20647716175685,4.585693413262014,10.0,,20625
2025-10-29 07:38:57.132072,App móvil,ES,General,Estado de pedido,0,1,1,20.90136465592301,202.70436763150067,3.5997723873021696,8.0,,20742
2025-10-29 07:45:57.132072,WhatsApp Business,ES,General,Cambio de dirección,0,0,1,10.099314690232342,54.68741776077155,,,,20568
2025-10-29 07:47:57.132072,Web,PT,Entregas,Incidencia de entrega,1,0,0,16.50024586548209,29.36071058122877,,,,20620
2025-10-29 07:50:57.132072,Web,PT,General,Consultar catálogo,1,0,0,16.425320569992884,40.2453105052202,,,,20645
2025-10-29 07:51:57.132072,Web,ES,General,Estado de pedido,1,0,1,11.431947932551578,29.450234410737608,4.571003691677204,,,20558
2025-10-29 07:57:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,0,0,0,11.836801103807597,63.03383475655079,,,Inicio,20501
2025-10-29 08:06:57.132072,Web,ES,General,Estado de pedido,0,0,1,13.944352871686355,21.295027200554085,,,,20681
2025-10-29 08:12:57.132072,WhatsApp Business,ES,General,Cambio de dirección,0,1,0,6.523975847512677,235.62272376376345,,,,20498
2025-10-29 08:14:57.132072,WhatsApp Business,MX,Devoluciones,Devoluciones,1,0,0,12.569725358536148,34.88621052124109,,6.0,Inicio,20608
2025-10-29 08:15:57.132072,WhatsApp Business,PT,General,Cambio de dirección,1,0,1,13.27120916768479,18.481434339819547,,,,20703
2025-10-29 08:25:57.132072,Voz,ES,Devoluciones,Devoluciones,1,0,1,10.585687050968188,24.781253705858333,,,Inicio,20727
2025-10-29 08:26:57.132072,WhatsApp Business,ES,General,Cambio de dirección,1,0,1,19.48623641151365,17.940165822360193,4.344603583305493,,,20485
2025-10-29 08:30:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,0,1,17.591270121557173,14.429080739653028,,9.0,,20555
2025-10-29 08:35:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,0,1,1,24.412786109100185,210.3462840918941,,,,20569
2025-10-29 08:48:57.132072,Voz,MX,General,Estado de pedido,1,0,1,10.483431740393332,23.5919242066973,,,,20561
2025-10-29 08:50:57.132072,WhatsApp Business,PT,Entregas,Incidencia de entrega,1,0,1,15.813832484043392,40.0152350996954,4.854570187228759,4.0,,20456
2025-10-29 08:52:57.132072,Email,ES,Devoluciones,Devoluciones,1,0,1,18.21776945534296,57.22136906313034,4.388366093202746,9.0,Inicio,20669
2025-10-29 08:54:57.132072,Email,ES,General,Consultar catálogo,0,0,0,16.768155337511658,52.20404033488644,,,,20539
2025-10-29 08:59:57.132072,Voz,ES,General,Consultar catálogo,0,0,0,18.223237591348987,13.764402013999394,,3.0,,20466
2025-10-29 08:59:57.132072,App móvil,MX,Devoluciones,Devoluciones,1,0,1,12.85831449606918,45.82605702256515,4.724177062017383,10.0,Inicio,20529
2025-10-29 09:01:57.132072,Email,PT,Devoluciones,Devoluciones,0,1,1,15.729209224293584,147.86581527473737,,,Inicio,20611
2025-10-29 09:04:57.132072,App móvil,ES,Entregas,Incidencia de entrega,1,0,1,10.131488169322274,41.94478689952761,,,,20752
2025-10-29 09:09:57.132072,Web,PT,General,Consultar catálogo,1,0,1,9.26471194956099,5.0,,,,20743
2025-10-29 09:09:57.132072,WhatsApp Business,PT,General,Estado de pedido,0,1,0,7.870490947893456,201.2218049333535,,,,20728
2025-10-29 09:17:57.132072,Email,PT,General,Consultar catálogo,0,0,0,14.958533918055636,34.535253634431534,,,,20468
2025-10-29 09:25:57.132072,Voz,MX,General,Estado de pedido,0,1,0,18.212007383398184,338.949222833341,,,,20665
2025-10-29 09:29:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,1,0,10.652613850440977,292.81829598130736,3.501810410799916,,,20588
2025-10-29 09:32:57.132072,Voz,MX,General,Consultar catálogo,1,0,0,13.280785659574455,16.95653494384239,,,,20516
2025-10-29 09:37:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,0,15.908120776951108,38.39069496028574,,,,20465
2025-10-29 09:42:57.132072,Email,MX,Entregas,Incidencia de entrega,1,0,1,14.25482142900132,7.467414229211279,,5.0,,20643
2025-10-29 09:45:57.132072,Email,MX,Devoluciones,Devoluciones,0,1,1,17.824115505411203,423.9649766668675,,8.0,Inicio,20712
2025-10-29 10:12:57.132072,Web,ES,General,Estado de pedido,1,0,1,8.25493652595921,54.584053369261696,4.238133622500095,,,20642
2025-10-29 10:16:57.132072,Voz,ES,General,Estado de pedido,1,0,1,10.317815749680417,48.82780177974991,,,,20532
2025-10-29 10:19:57.132072,Web,PT,General,Estado de pedido,0,1,0,10.455509184467868,337.86771226016424,,,,20670
2025-10-29 10:22:57.132072,Web,PT,General,Consultar catálogo,1,0,1,6.270518361848605,24.81913782639297,,,,20479
2025-10-29 10:25:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,21.07536714683372,59.77502696484523,,,,20660
2025-10-29 10:31:57.132072,Email,ES,Devoluciones,Devoluciones,1,0,0,16.252728195127183,24.519012381561645,5.0,10.0,Inicio,20520
2025-10-29 10:50:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,1,0,1,15.547013420031805,22.250913207161357,4.868206053419092,,Inicio,20693
2025-10-29 10:55:57.132072,WhatsApp Business,MX,General,Consultar catálogo,1,0,0,13.477875539128934,67.31377709349995,,3.0,,20729
2025-10-29 11:00:57.132072,Web,ES,Devoluciones,Devoluciones,1,0,1,17.82387941055499,55.62809070529177,,,Inicio,20652
2025-10-29 11:00:57.132072,App móvil,MX,Entregas,Incidencia de entrega,0,1,1,18.62665663237103,313.1801628448218,3.968680038233333,,,20548
2025-10-29 11:08:57.132072,Voz,ES,Entregas,Incidencia de entrega,1,0,1,12.561578830433524,13.701370193363225,,,,20635
2025-10-29 11:15:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,0,1,0,4.962171243464537,236.76192144629567,4.395352697432673,,Inicio,20476
2025-10-29 11:23:57.132072,WhatsApp Business,PT,General,Consultar catálogo,1,0,1,7.186567227550445,39.755800045929725,,,,20531
2025-10-29 11:49:57.132072,Voz,ES,Devoluciones,Devoluciones,1,0,1,19.369598138165948,29.70485427478018,,5.0,Inicio,20597
2025-10-29 11:53:57.132072,Voz,ES,General,Estado de pedido,0,1,0,10.034154208533328,194.9968337832794,3.737516376692059,5.0,,20656
2025-10-29 11:56:57.132072,App móvil,PT,Entregas,Incidencia de entrega,1,0,1,23.062172257010765,32.68526967232028,4.856520622120095,,,20589
2025-10-29 12:01:57.132072,App móvil,MX,General,Consultar catálogo,0,1,0,25.291057355677108,327.8117810457364,3.5781566975016377,5.0,,20542
2025-10-29 12:17:57.132072,WhatsApp Business,PT,General,Cambio de dirección,0,0,0,11.262699992257716,7.790769669755306,4.704718771977445,,,20572
2025-10-29 12:19:57.132072,Voz,ES,General,Estado de pedido,1,0,1,9.763220219006698,35.45668368972768,,,,20502
2025-10-29 12:20:57.132072,Web,ES,General,Estado de pedido,0,1,0,5.613768616393466,355.21934710443367,4.339897346158787,10.0,,20521
2025-10-29 12:25:57.132072,Web,ES,Devoluciones,Devoluciones,1,0,1,19.917176968961638,34.09045450610173,,4.0,Inicio,20462
2025-10-29 12:26:57.132072,Voz,ES,Entregas,Incidencia de entrega,0,0,0,10.447150304377915,80.07792116066392,3.1719793017162394,,,20571
2025-10-29 12:28:57.132072,Web,ES,General,Estado de pedido,1,0,1,17.978625645728467,61.79547116406575,4.159964461192157,,,20745
2025-10-29 12:30:57.132072,App móvil,MX,Entregas,Incidencia de entrega,0,0,1,13.6217785198688,38.60011876932661,,,,20657
2025-10-29 12:30:57.132072,Web,MX,Entregas,Incidencia de entrega,0,1,0,14.046445727868266,309.96462835836496,,7.0,,20733
2025-10-29 12:31:57.132072,Web,PT,Devoluciones,Devoluciones,0,1,0,22.72753381767969,44.94057692209225,,,Inicio,20530
2025-10-29 12:36:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,1,0,1,8.290327177018904,36.87303203542873,,3.0,Inicio,20593
2025-10-29 12:36:57.132072,App móvil,MX,General,Consultar catálogo,1,0,1,18.91159916583099,37.35783220683726,,,,20748
2025-10-29 12:46:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,22.91422178741587,40.03197769946653,,,,20698
2025-10-29 12:49:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,0,1,0,12.337251286323747,434.30567770493127,4.065622167851229,7.0,,20537
2025-10-29 12:59:57.132072,Email,MX,General,Consultar catálogo,0,1,0,15.055972621118569,177.08226932945604,,,,20694
2025-10-29 13:02:57.132072,Email,PT,General,Consultar catálogo,1,0,1,8.770288172441084,33.59487378637088,4.081750684488484,,,20740
2025-10-29 13:10:57.132072,App móvil,ES,General,Estado de pedido,1,0,1,4.652073773233022,30.398523023725595,5.0,,,20662
2025-10-29 13:19:57.132072,Web,ES,Devoluciones,Devoluciones,0,0,0,11.128731771523425,31.31557926552464,,,Inicio,20618
2025-10-29 13:22:57.132072,Web,ES,General,Estado de pedido,1,0,1,20.46838865561881,38.327802084218376,,,,20594
2025-10-29 13:28:57.132072,Web,ES,General,Consultar catálogo,1,0,1,9.142190811717397,72.49878423912793,,,,20705
2025-10-29 13:29:57.132072,Web,ES,Entregas,Incidencia de entrega,0,0,0,15.473335945264402,50.35104735135964,,3.0,,20677
2025-10-29 13:42:57.132072,WhatsApp Business,PT,General,Estado de pedido,1,0,1,11.474684045324269,6.789205223964196,,,,20659
2025-10-29 13:42:57.132072,Voz,ES,General,Consultar catálogo,1,0,0,16.076560427088086,38.10238038846855,,,,20536
2025-10-29 13:42:57.132072,Voz,ES,General,Estado de pedido,1,0,1,12.364523307521194,35.43138416212037,,,,20582
2025-10-29 13:51:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,1,0,1,8.43272751226881,24.539808997159373,,,Inicio,20632
2025-10-29 13:53:57.132072,WhatsApp Business,MX,Devoluciones,Devoluciones,1,0,0,12.42882709116968,42.45135473470126,4.480441215188032,,Inicio,20544
2025-10-29 14:01:57.132072,App móvil,ES,General,Consultar catálogo,1,0,1,10.247977333484677,49.40899577623802,,,,20717
2025-10-29 14:03:57.132072,App móvil,MX,Devoluciones,Devoluciones,1,0,0,19.58315684752107,53.52317441912038,,,Inicio,20688
2025-10-29 14:07:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,1,16.31467696257476,45.36137550135356,,,,20524
2025-10-29 14:15:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,0,1,0,9.942689355499605,173.68596694429203,2.772137810973025,,Inicio,20577
2025-10-29 14:15:57.132072,Voz,ES,General,Estado de pedido,1,0,0,8.079645391547068,59.95177753928846,4.290156884012954,,,20581
2025-10-29 14:17:57.132072,Voz,ES,General,Estado de pedido,0,1,1,7.856240205360412,220.3810974594547,3.695639337519215,7.0,,20663
2025-10-29 14:20:57.132072,Web,PT,Devoluciones,Devoluciones,0,0,1,17.203535068152597,52.61510996987889,4.966479664651232,,Inicio,20464
2025-10-29 14:35:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,1,0,0,13.648047258534598,41.11079572300907,4.652185412838211,,Inicio,20647
2025-10-29 14:35:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,1,8.59739956781632,46.301267771194496,,7.0,,20715
2025-10-29 14:36:57.132072,Web,ES,General,Cambio de dirección,1,0,0,14.943076723408607,49.10427425477671,,4.0,,20626
2025-10-29 14:36:57.132072,Web,ES,General,Estado de pedido,1,0,1,18.51498500090533,5.0,4.4556805796638415,,,20664
2025-10-29 14:36:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,12.977890887516333,32.64774714125339,,7.0,,20756
2025-10-29 14:46:57.132072,Web,PT,General,Consultar catálogo,1,0,1,18.06142862348886,28.76837001495468,,,,20513
2025-10-29 14:50:57.132072,WhatsApp Business,MX,General,Estado de pedido,1,0,1,19.38777440755183,17.079323652638678,4.985137811724301,,,20489
2025-10-29 14:58:57.132072,App móvil,ES,Devoluciones,Devoluciones,1,0,0,11.023073385024071,52.24550215962513,5.0,,Inicio,20474
2025-10-29 15:07:57.132072,App móvil,ES,General,Cambio de dirección,1,0,1,12.757052778842665,43.19071968706666,,,,20667
2025-10-29 15:10:57.132072,Voz,ES,General,Consultar catálogo,0,1,0,14.580378429326284,296.04200582973283,,,,20580
2025-10-29 15:16:57.132072,Web,ES,General,Estado de pedido,0,1,1,12.764927638969654,334.03268260922044,,,,20523
2025-10-29 15:24:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,0,1,0,10.259273521672636,138.3486964870766,3.703119990736624,,Inicio,20749
2025-10-29 15:27:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,0,16.352830968064424,34.09823119255095,4.527634424814865,,,20482
2025-10-29 15:30:57.132072,Web,PT,General,Cambio de dirección,0,1,0,18.339159347731528,296.9449746364876,,8.0,,20605
2025-10-29 15:33:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,7.723071708642823,55.2982761087075,4.837950399836794,,,20668
2025-10-29 15:38:57.132072,Web,ES,General,Consultar catálogo,0,1,0,12.390862579398677,235.21951282821144,3.9916794632075625,,,20566
2025-10-29 15:44:57.132072,Web,ES,Entregas,Incidencia de entrega,0,1,0,19.10443342104201,228.80692742872856,4.418612668904467,9.0,,20683
2025-10-29 15:47:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,9.525891395051888,32.21747570329302,4.266886171283057,,,20504
2025-10-29 15:47:57.132072,App móvil,ES,Devoluciones,Devoluciones,1,0,1,8.53972905465293,39.584532754091576,,,Inicio,20627
2025-10-29 15:58:57.132072,App móvil,ES,Devoluciones,Devoluciones,1,0,1,16.05862414660639,34.9623547074505,,,Inicio,20666
2025-10-29 16:02:57.132072,App móvil,ES,General,Estado de pedido,1,0,1,19.65478487894527,57.10227432654649,,,,20741
2025-10-29 16:05:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,0,1,0,18.366974215544214,264.02681088555505,,4.0,Inicio,20678
2025-10-29 16:05:57.132072,WhatsApp Business,PT,General,Cambio de dirección,1,0,1,4.929618765054023,45.51082796405584,3.7328169729744727,5.0,,20696
2025-10-29 16:12:57.132072,Email,ES,General,Estado de pedido,0,1,1,6.413635029975252,177.13883830095256,,,,20723
2025-10-29 16:18:57.132072,Web,ES,General,Estado de pedido,1,0,0,7.05458858471093,32.03045355991704,,,,20617
2025-10-29 16:18:57.132072,WhatsApp Business,MX,General,Estado de pedido,1,0,1,15.186265855721228,33.473125992794294,,,,20510
2025-10-29 16:20:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,1,0,16.155165113736814,230.51198713106865,,,,20679
2025-10-29 16:24:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,1,0,16.18256376113041,347.4608597078296,,5.0,,20629
2025-10-29 16:26:57.132072,App móvil,PT,General,Estado de pedido,1,0,1,6.381727018066617,13.199506932159393,4.539777831568891,,,20622
2025-10-29 16:28:57.132072,Voz,MX,General,Cambio de dirección,1,0,1,13.899341906384604,66.08005627701365,,,,20515
2025-10-29 16:29:57.132072,Web,MX,General,Estado de pedido,1,0,1,13.565966202065354,38.938890154357,4.80928364541181,,,20719
2025-10-29 16:29:57.132072,WhatsApp Business,MX,General,Consultar catálogo,1,0,0,18.65753490277624,59.73916484664967,,,,20673
2025-10-29 16:32:57.132072,Voz,ES,General,Estado de pedido,1,0,1,10.14470470804877,14.310776106902814,4.25378810364134,7.0,,20646
2025-10-29 16:37:57.132072,Email,ES,Entregas,Incidencia de entrega,0,0,1,19.217473353850476,39.96479101011238,,6.0,,20459
2025-10-29 16:39:57.132072,Email,MX,Devoluciones,Devoluciones,0,0,0,20.397193716255607,76.24784466627821,,,Inicio,20556
